channelTitle,Video_ID,Product,Category,title,publishedAt,Comment_ID,Comment_Title,Comment_Creation_Time,Comment_Likes
CNET,1qkFQuDjyVA,Watch,Samsung,Galaxy Watch 5 Pro Review: Almost Pro Enough,2022-08-25T19:00:01Z,Ugz48gDzpjoC43mD4YR4AaABAg,"I just never use ALWAYS ON. I wear my watch constantly and raising my wrist to see the time is absolutely perfect. I'm coming from the Galaxy Active 2 which was a problem from the start, (VERY short battery life, display phantom triggering amongst other things!), and it recently died on a water therapy session. I reactivated my original galaxy watch in the interim from ordering this one. I personally REALLY like the virtual bezel, my original watch the bezel jammed, unable to move it. It moves now but very tightly, not a good thing. Interesting strap for seniors who's hand mobility is starting to be an issue, I had to put an expandable band on my Galaxy Active 2, and am interested to see how the magnetic latching works. Thanks for a great review, I'm really going to like this watch, I can tell!",2023-02-26T21:06:28Z,7
CNET,1qkFQuDjyVA,Watch,Samsung,Galaxy Watch 5 Pro Review: Almost Pro Enough,2022-08-25T19:00:01Z,Ugw5YqcrQ9trjT3FS7Z4AaABAg,"@4:33

If you're going to activate the ""Always On"" display while being outdoors and it's bright outside, you can disable the ""Autobrightness"" feature and adjust the display's brightness manually.",2022-08-29T23:06:22Z,11
CNET,1qkFQuDjyVA,Watch,Samsung,Galaxy Watch 5 Pro Review: Almost Pro Enough,2022-08-25T19:00:01Z,UgyOan552Dk5-_htIct4AaABAg,"honestly , today i went to best-buy to check new Iphone and Apple watch ultra before ordering , and i saw this watch .. which made me confuse , because this is beautiful , colorful bright watch , i am in love but downside is i do not have Samsung Phone .. this watch is beautiful , look like a real watch ...i am in love .
also Samsung fold 4 ... i really thinking to go over Samsung ..",2022-09-26T23:59:59Z,11
CNET,1qkFQuDjyVA,Watch,Samsung,Galaxy Watch 5 Pro Review: Almost Pro Enough,2022-08-25T19:00:01Z,UgyrsrGmYd2I57yWplB4AaABAg,Couldn't pass up on the opportunity to trade up my Moto 360 2nd gen. Get my gray titanium model tomorrow. For how basic I am with my watches its def gonna meet my needs.,2022-08-25T20:00:03Z,8
CNET,1qkFQuDjyVA,Watch,Samsung,Galaxy Watch 5 Pro Review: Almost Pro Enough,2022-08-25T19:00:01Z,UgwBtJkpP2bbbdiZtNd4AaABAg,Want one for my mom that fell recently. Would this have a better fall detection than the 5? I only care about fall detection,2022-10-08T04:35:07Z,8
CNET,1qkFQuDjyVA,Watch,Samsung,Galaxy Watch 5 Pro Review: Almost Pro Enough,2022-08-25T19:00:01Z,UgyeMa-aqPJgCnIjkWR4AaABAg,Pre-ordered mines last week and received it this pass Monday. So far I love it. It really isn't much different than the watch 4. Mainly I'm loving the better battery life I guess mainly do to the bigger battery. It seems to run smoother and faster then the watch 4. However it could be just from being new. I like the bigger size and the build. Feels premium. I do kinda miss the rotating bezel on a premium device but the digital one isn't too bad. Expectly with practice. The new band style is great.  Only issue I see is if u need to do reverse charging from you Galaxy device. The band makes it almost impossible unless you remover it. But again do to the bigger battery you hopefully won't need to charge. A stand would have been nice to sit it on while charging though. Since it doesn't sit flat on a desktop. Overall I'm very happy with it.,2022-08-25T21:41:37Z,52
CNET,1qkFQuDjyVA,Watch,Samsung,Galaxy Watch 5 Pro Review: Almost Pro Enough,2022-08-25T19:00:01Z,UgxRQtAf72paZlWCyoh4AaABAg,"The sapphire glass on this watch is much more reflective than ones on watch 4 (not sapphire.)  So it's a compromise I suppose, more scratch resistant but harder to see in bright sunlight.",2022-08-29T16:38:09Z,5
CNET,1qkFQuDjyVA,Watch,Samsung,Galaxy Watch 5 Pro Review: Almost Pro Enough,2022-08-25T19:00:01Z,UgwbbV2uDTapP8Zs4q14AaABAg,"I use mine with my S22 Ultra.  I had the Watch 3 Classic to Watch 5 Pro and it has noticeably improved battery life  (Always On feature enabled) and more importantly, a working ECG app which was very frustrating to use  on the old one.  It still does not have the Blood Presure and now adding to the list, the skin temperature sensor.

With my unfortunate frustrating experience with Samsung lately, I would recommend the watch if you lower down your expections down to ""As-Is"" from it.  From the beginning, it went downhill, they would not ship it to my work and I end up taking off work abruptly 2-days just to finally receive it at my residence.  The clasp on the Sports D-band that Samsung requires you to bundle to buy broke  within 4 days and both online and onsite local Samsung CSR could not help me.  The former even wants me to ship everything back and order everything back (with no more promotional charging mat) and having to deal with taking off work again just to receive the replacement. It's just the band that's broken!  Grocery shopping is not exactly an extreme sport and yet not a year, not 6-months, not 1-month, not 1-week, but the $40 Samsung band only lasted 4 days.",2022-09-06T05:02:08Z,16
CNET,1qkFQuDjyVA,Watch,Samsung,Galaxy Watch 5 Pro Review: Almost Pro Enough,2022-08-25T19:00:01Z,UgzZEap6jhnODzA767J4AaABAg,"CNET reviews are the best 👍 even my dad recommends this channel, yeah!",2022-08-25T19:44:55Z,11
CNET,1qkFQuDjyVA,Watch,Samsung,Galaxy Watch 5 Pro Review: Almost Pro Enough,2022-08-25T19:00:01Z,UgxD1iwtUHrJEH3BDtx4AaABAg,"I regret upgrading from the Frontier S3 to the Watch 5 Pro last year. The black rim scratches easily whereas my Frontier S3 looked like new after years of tough use. The sleep function is useless. On most nights there are huge chunks of time it does not record sleep – either at the start, in the middle of the night, or less frequently close to morning. I think I would know if I was awake for 4 hours while in bed! Ironically, my Samsung phone (S21) shows a more accurate number of hours slept, but without the detail the watch is supposed to provide. The Watch 5 Pro also does not accurately record my activity. For example,  on a recent 100km cycle ride I received only 13k steps. The last straw was two days ago when I started the cycling tracker, the timer started but no distance appeared. I tried starting it 3 times and then had to reboot the watch to get it to work. I’m not sure why I continue to wear the watch! I guess it does notify me of texts and I can talk on it if my phone is not nearby. But the watch is a disappointment. If anyone has a watch that does better, I'd love to hear about it.",2023-08-22T13:15:03Z,1
CNET,1qkFQuDjyVA,Watch,Samsung,Galaxy Watch 5 Pro Review: Almost Pro Enough,2022-08-25T19:00:01Z,UgxQVlMP_sIVT1nW0Y94AaABAg,"Great video,  does the map feature working on the health app? Not showing anymore for my watch 4 . Like for biking, walking,  hiking?",2022-09-09T10:36:58Z,1
CNET,1qkFQuDjyVA,Watch,Samsung,Galaxy Watch 5 Pro Review: Almost Pro Enough,2022-08-25T19:00:01Z,UgwZGyQvq3CctMXNzD54AaABAg,oxygen level was super inaccurate on 4 and bp had to be recalibrated all the time. Is it better on 5 ?,2022-12-18T02:52:46Z,1
CNET,1qkFQuDjyVA,Watch,Samsung,Galaxy Watch 5 Pro Review: Almost Pro Enough,2022-08-25T19:00:01Z,UgywLwQpHNoJ4B0ImcJ4AaABAg,"Hi there! Thank you for your review. I am considering buying this watch, but I do have a question. I have a Google pixel 7 Pro with Google fi service. Would I still be able to get the lte functionality? Thank you so much!!",2023-05-14T17:58:18Z,0
CNET,1qkFQuDjyVA,Watch,Samsung,Galaxy Watch 5 Pro Review: Almost Pro Enough,2022-08-25T19:00:01Z,UgzxSkF3agbMvo67xpV4AaABAg,Temperature sensor activation could take years like the blood press feature.,2022-08-26T23:31:45Z,2
CNET,1qkFQuDjyVA,Watch,Samsung,Galaxy Watch 5 Pro Review: Almost Pro Enough,2022-08-25T19:00:01Z,UgzYIXnjYTuBbr3gXjt4AaABAg,Great review Lexy! Cheers,2022-08-26T01:19:40Z,3
CNET,1qkFQuDjyVA,Watch,Samsung,Galaxy Watch 5 Pro Review: Almost Pro Enough,2022-08-25T19:00:01Z,Ugw5rdlbrhf-DaxBCWN4AaABAg,Thanks. This is very helpful and informative.,2023-01-12T18:04:30Z,0
CNET,1qkFQuDjyVA,Watch,Samsung,Galaxy Watch 5 Pro Review: Almost Pro Enough,2022-08-25T19:00:01Z,UgzobucQgEFscfMwLrF4AaABAg,"Awesome review! Thank you!

I wish reviewers would touch on maximum power saving battery life. There are probably quite a few of us who don't need to be using all of the features all of the time. We keep it in the absolute minimum state to tell time and receive basic notifications, then turn on GPS, etc when needed.

If I get this watch, I'll make a short video about getting maximum battery life. My ""ancient"" Gear S2 will still go 2-3+ days in power saving mode. I'd imagine the massive battery in the 5 Pro could easily go 4, 5, ...maybe more.",2022-11-16T16:09:38Z,8
CNET,kIDwPUXSeRQ,Watch,Samsung,Galaxy Watch 5 Review: The All-Round Android Watch,2022-08-25T16:00:23Z,UgyLe0Y7ZcKo7_ZoGjt4AaABAg,"Thank you for being the first person to mention the Pixel incompatibility, this video was immensely helpful!",2022-12-09T03:23:31Z,55
CNET,kIDwPUXSeRQ,Watch,Samsung,Galaxy Watch 5 Review: The All-Round Android Watch,2022-08-25T16:00:23Z,UgzLI8emg_6TuV8k80t4AaABAg,Just got mine about an hour ago still trying to learn how to use it never had one. So far so good!,2022-08-25T16:58:29Z,114
CNET,kIDwPUXSeRQ,Watch,Samsung,Galaxy Watch 5 Review: The All-Round Android Watch,2022-08-25T16:00:23Z,UgyNpjeWebxd3SfXXHF4AaABAg,You can also plug in the USB-C charger into your phone or tablet and use it as a powerbank,2022-08-26T10:51:10Z,107
CNET,kIDwPUXSeRQ,Watch,Samsung,Galaxy Watch 5 Review: The All-Round Android Watch,2022-08-25T16:00:23Z,Ugw22n_uAatNha-BWr94AaABAg,I'm getting my first watch in a couple weeks with the Fold 4!! I'm so excited!!,2022-09-23T20:12:21Z,9
CNET,kIDwPUXSeRQ,Watch,Samsung,Galaxy Watch 5 Review: The All-Round Android Watch,2022-08-25T16:00:23Z,Ugz1w2QJ-fIr8UGS4Fp4AaABAg,Think i might get one. Really love the physical bezel so was debating between the watch 4 classic and the 5 but i think i'll get over it! Great review!,2022-08-30T01:53:38Z,76
CNET,kIDwPUXSeRQ,Watch,Samsung,Galaxy Watch 5 Review: The All-Round Android Watch,2022-08-25T16:00:23Z,UgyV4gLlQ0HIMAGCJLR4AaABAg,"Getting mine tomorrow, upgrading from my gear s3 classic! Can't wait!",2022-08-25T16:40:30Z,21
CNET,kIDwPUXSeRQ,Watch,Samsung,Galaxy Watch 5 Review: The All-Round Android Watch,2022-08-25T16:00:23Z,Ugzpfu8dPZHydsHNy7p4AaABAg,I went from the original Galaxy Watch (46mm) to a GW5. HUGE difference. However i like no bezel since I wear tighter sleeves and the bezel shreds em sometimes. 😆😅,2023-02-23T12:17:06Z,17
CNET,kIDwPUXSeRQ,Watch,Samsung,Galaxy Watch 5 Review: The All-Round Android Watch,2022-08-25T16:00:23Z,Ugx9J1t8v68d6Q7DEtt4AaABAg,Received my titanium gray 5 pro on the 23rd and it's wonderful 👍,2022-08-25T19:20:02Z,4
CNET,kIDwPUXSeRQ,Watch,Samsung,Galaxy Watch 5 Review: The All-Round Android Watch,2022-08-25T16:00:23Z,Ugyo4zGQYuPh7HhWoX14AaABAg,"have had this watch for 4 days now, and I am using about 50% a day usage with it recharging in the morning while I shower. I have the LTE version and track my sleep. I haven't really used it a lot and I don't work out more than 30 min walk. I have the ""always on"" off and have it set to wake with my touch not gesture.",2022-08-25T18:21:32Z,73
CNET,kIDwPUXSeRQ,Watch,Samsung,Galaxy Watch 5 Review: The All-Round Android Watch,2022-08-25T16:00:23Z,Ugzn7KXX5NvCovvNekJ4AaABAg,Just switch off the GPS and you will get 2-3 days of usage 😉,2022-10-16T23:50:23Z,241
CNET,kIDwPUXSeRQ,Watch,Samsung,Galaxy Watch 5 Review: The All-Round Android Watch,2022-08-25T16:00:23Z,UgwUbFKeGGf55UxCxRl4AaABAg,I think for the time being there will be a lot of tech with incremental development. I think Samsung and Apple especially have been like that.,2022-09-29T13:56:44Z,62
CNET,kIDwPUXSeRQ,Watch,Samsung,Galaxy Watch 5 Review: The All-Round Android Watch,2022-08-25T16:00:23Z,Ugxji8j5eQT86807Ez14AaABAg,One of the best out there! And it looks great with the Cronosurf Wave watch face!,2022-12-20T14:32:58Z,12
CNET,kIDwPUXSeRQ,Watch,Samsung,Galaxy Watch 5 Review: The All-Round Android Watch,2022-08-25T16:00:23Z,UgxOd4Dsj0cT5Urnu5F4AaABAg,"brought mine today, Set it up tonight. 40 milimeter model - didn't get in all the reviews as with the a53 phone i brought a few days now. You a helpful woman nevertheless. Something cool getting the last in a store.
Going for galaxy buds next.",2023-03-02T03:24:14Z,0
CNET,kIDwPUXSeRQ,Watch,Samsung,Galaxy Watch 5 Review: The All-Round Android Watch,2022-08-25T16:00:23Z,UgxPx6pA9xuYX7E0XIl4AaABAg,My watch 4 is doing great I'm getting 2 1/2 days of battery life with heart rate monitoring constantly on an hour. Exercise workout with GPS on every day,2022-08-25T17:22:51Z,14
CNET,kIDwPUXSeRQ,Watch,Samsung,Galaxy Watch 5 Review: The All-Round Android Watch,2022-08-25T16:00:23Z,UgwPGtSPhXBqI3M1xi54AaABAg,Does the watch support A52 and do I have to use the classical clock or can I set it into a watch for example it's like 02:47?,2022-09-23T12:56:07Z,2
CNET,kIDwPUXSeRQ,Watch,Samsung,Galaxy Watch 5 Review: The All-Round Android Watch,2022-08-25T16:00:23Z,Ugx4SUPlrMZ2K71LTf54AaABAg,"I had for 4 years the Samsung Galaxy Watch 2 and finally, I updated! I cannot wait to play with it!",2023-02-08T01:17:01Z,1
CNET,kIDwPUXSeRQ,Watch,Samsung,Galaxy Watch 5 Review: The All-Round Android Watch,2022-08-25T16:00:23Z,UgyUmpBbwxA45gzS9IR4AaABAg,"So, like, I know some people aren't tech savvy but you CAN get the Samsung health monitor on a non-galaxy phone. There's a modified version that's been being updated for awhile, since the watch 4. It takes a small amount of technical know-how to get it working. But you can use the ECG and Blood Pressure sensors and get the Samsung health Monitor app without a galaxy phone, just for the record. A Google search into this will yield results. That's what I did. I bought this watch not knowing that out-of-the-box you need a galaxy phone to use those and so I was forced to find this workaround.",2022-09-27T09:18:47Z,5
CNET,kIDwPUXSeRQ,Watch,Samsung,Galaxy Watch 5 Review: The All-Round Android Watch,2022-08-25T16:00:23Z,UgyT3O9veX8WRdx1DJ54AaABAg,I just got mine 4days ago and i love it!!,2022-11-27T13:00:02Z,1
CNET,kIDwPUXSeRQ,Watch,Samsung,Galaxy Watch 5 Review: The All-Round Android Watch,2022-08-25T16:00:23Z,Ugw5kwU_2QLDyjcYJql4AaABAg,Just ordered one with the Z Fold 4! Excited 😊,2023-01-28T19:20:29Z,1
CNET,QK6ZEoeNnsQ,Watch,Samsung,Galaxy Watch 5 and Watch 5 Pro: First 48 Hours,2022-08-13T16:00:13Z,Ugx7uXchePq27WXoaIl4AaABAg,Let me know your questions and I'll do my best to answer here or in the full review coming soon!,2022-08-13T16:47:08Z,73
CNET,QK6ZEoeNnsQ,Watch,Samsung,Galaxy Watch 5 and Watch 5 Pro: First 48 Hours,2022-08-13T16:00:13Z,UgwFHmn0Rbg7oX6Qqz94AaABAg,85% blood oxygen during sleep is often a result of sleep apnea.  My galaxy watch 4 helped me get in to get tested and diagnosed with sleep apnea.   Now I'm getting 93% o2 readings on my galaxy watch 4.  I'm excited to get my new galaxy watch 5 pro!,2022-08-14T08:19:12Z,18
CNET,QK6ZEoeNnsQ,Watch,Samsung,Galaxy Watch 5 and Watch 5 Pro: First 48 Hours,2022-08-13T16:00:13Z,UgxbSwLrMlv_Pem8Ah54AaABAg,"Voice assistants are best when they are dectivated👌
No physical rotating crown is a big deal breaker..",2022-08-15T17:43:00Z,12
CNET,QK6ZEoeNnsQ,Watch,Samsung,Galaxy Watch 5 and Watch 5 Pro: First 48 Hours,2022-08-13T16:00:13Z,Ugw95YYn3JHTJkDG_Sx4AaABAg,Liking the watch 5 Pro... but the lack of rotating bezel with that ditch around the screen is a deal breaker for me. WHY has Samsung not listened to everyone telling them we love that rotating bezel? 😒,2022-08-13T18:36:29Z,18
CNET,QK6ZEoeNnsQ,Watch,Samsung,Galaxy Watch 5 and Watch 5 Pro: First 48 Hours,2022-08-13T16:00:13Z,Ugwy8dqdt_K9elUyG7J4AaABAg,Thanks for the 48 hour review! I'm curious about the wireless charging on the super fast charger supplied with the watch by Samsung? I'd like to see you responding to text messages and emails along with answering phone calls on the Watch 5 Pro.,2022-08-15T05:37:00Z,9
CNET,QK6ZEoeNnsQ,Watch,Samsung,Galaxy Watch 5 and Watch 5 Pro: First 48 Hours,2022-08-13T16:00:13Z,Ugww3bMBq6uh7dBwL-94AaABAg,Can't believe they got rid of the bezel 😑,2022-08-13T17:05:05Z,239
CNET,QK6ZEoeNnsQ,Watch,Samsung,Galaxy Watch 5 and Watch 5 Pro: First 48 Hours,2022-08-13T16:00:13Z,UgzUOdsKhIb9_AuYGVZ4AaABAg,Can you please test whether the annoying Overheat issue of the Watch 4 LTE ist still present in Galaxy Watch 5 when doing LTE calls or whether it is gone.,2022-08-15T16:48:48Z,4
CNET,QK6ZEoeNnsQ,Watch,Samsung,Galaxy Watch 5 and Watch 5 Pro: First 48 Hours,2022-08-13T16:00:13Z,UgyXG6qcp-sy9S2ZI6Z4AaABAg,"Hi, question from Poland - How many hours , does the Watch 5 pro version work on the battery without using GPS - with standard use of the watch?",2022-08-16T09:11:54Z,3
CNET,QK6ZEoeNnsQ,Watch,Samsung,Galaxy Watch 5 and Watch 5 Pro: First 48 Hours,2022-08-13T16:00:13Z,Ugy9Z6ZjaKatAKK7pZ94AaABAg,"I preordered mine, and I am excited, thanks for all the videos!!",2022-08-13T16:34:38Z,7
CNET,QK6ZEoeNnsQ,Watch,Samsung,Galaxy Watch 5 and Watch 5 Pro: First 48 Hours,2022-08-13T16:00:13Z,UgzpYQN88wi3gzpdCT94AaABAg,Nice to hear an Australian accent for a review. I find the bezel on my first gen Galaxy watch protects the watch face and edge from scratches on the glass.,2022-08-15T20:42:48Z,4
CNET,QK6ZEoeNnsQ,Watch,Samsung,Galaxy Watch 5 and Watch 5 Pro: First 48 Hours,2022-08-13T16:00:13Z,UgwLIbGWH4G2Pz3l2iB4AaABAg,I'm looking for a smart watch and I have been torn between the Galaxy 5pro and the Withings scan watch. Which would you say offers the best monitoring of health status?,2022-08-18T07:16:36Z,0
CNET,QK6ZEoeNnsQ,Watch,Samsung,Galaxy Watch 5 and Watch 5 Pro: First 48 Hours,2022-08-13T16:00:13Z,UgxZldsg-aci5K3aboZ4AaABAg,Thanks for the insight. It kinda of gives someone an inside look on what to expect,2022-08-14T05:03:43Z,1
CNET,QK6ZEoeNnsQ,Watch,Samsung,Galaxy Watch 5 and Watch 5 Pro: First 48 Hours,2022-08-13T16:00:13Z,UgzQnZxpYZvXYnmQMh94AaABAg,I am in construction and engineering industry I need a ridge like that so the screen can't be damaged at first I used the four classic and the turning wheel protected the screen I'm soooo happy that they have a watch with a ridge and that's one thing less that can break :),2022-08-13T20:54:04Z,4
CNET,QK6ZEoeNnsQ,Watch,Samsung,Galaxy Watch 5 and Watch 5 Pro: First 48 Hours,2022-08-13T16:00:13Z,UgwnDDdo7gtDlGJMSq14AaABAg,Does the pro require your phone for the navigation if you upload a fe,2022-08-13T18:15:07Z,1
CNET,QK6ZEoeNnsQ,Watch,Samsung,Galaxy Watch 5 and Watch 5 Pro: First 48 Hours,2022-08-13T16:00:13Z,UgzDs6LutqkLgEPq9sd4AaABAg,Mmm I've got a screen protector on my watch 4 Pro 44mm and honestly the ring around it is full of scratches from accidentally bumping it everywhere! But I really hate the battery on watch 4!2 days max even on power saving! I hope they've improved it!!,2022-08-14T21:27:09Z,1
CNET,QK6ZEoeNnsQ,Watch,Samsung,Galaxy Watch 5 and Watch 5 Pro: First 48 Hours,2022-08-13T16:00:13Z,UgxhyalLxUxDqKlRjI94AaABAg,I just want to know will a watch bands from Galaxy watch 4 fit on galaxy watch 5pro..,2022-08-13T21:24:40Z,2
CNET,QK6ZEoeNnsQ,Watch,Samsung,Galaxy Watch 5 and Watch 5 Pro: First 48 Hours,2022-08-13T16:00:13Z,Ugz_S12dIGN4GhupRFt4AaABAg,"You didn't mention about sapphire glass and titanium body of the watch 5 pro, I would like to see how rugged it is since I work in a construction",2022-08-13T16:23:44Z,6
CNET,QK6ZEoeNnsQ,Watch,Samsung,Galaxy Watch 5 and Watch 5 Pro: First 48 Hours,2022-08-13T16:00:13Z,UgyVd-w22f3xefbS4eF4AaABAg,"Hi!
Do you know if (eventually) we will be able to use the Fitbit app in these 2 devices?? Thanks!",2022-08-18T17:06:44Z,0
CNET,QK6ZEoeNnsQ,Watch,Samsung,Galaxy Watch 5 and Watch 5 Pro: First 48 Hours,2022-08-13T16:00:13Z,Ugzre8ju5We4n5VBb1p4AaABAg,"Mam how much days get battery backup in galaxy watch 5pro ??
Always on display on how much days ??
Always on display off how much days getting battery backup ??",2022-08-13T17:32:58Z,1
CNET,QK6ZEoeNnsQ,Watch,Samsung,Galaxy Watch 5 and Watch 5 Pro: First 48 Hours,2022-08-13T16:00:13Z,Ugz9MwBt2IKAI_ex32R4AaABAg,"would love to see a comparison between the different bands if they sent them to you. Other than that, the battery life of the pro is the biggest factor to me. Can you really get 3 days out of it? And how is the charging speed with the new fast charger compared to wireless power share on the s22.",2022-08-13T16:35:20Z,7
CNET,OTWKTFlfUMA,Watch,Samsung,Unboxing Galaxy Watch 5 & Watch 5 Pro! #shorts,2022-08-11T19:00:16Z,UgzOmSr35mcD9IBo4wl4AaABAg,"No rotating Bezel is actually a downgrade, I'll rather stay with my Watch 3",2022-08-12T02:10:12Z,66
CNET,OTWKTFlfUMA,Watch,Samsung,Unboxing Galaxy Watch 5 & Watch 5 Pro! #shorts,2022-08-11T19:00:16Z,UgzNCSrVmEf-Upavbml4AaABAg,"I'm going to keep my watch 4 classic, because it has the rotating bezel, and it's bigger than the watch 5 pro",2022-08-16T19:28:50Z,7
CNET,OTWKTFlfUMA,Watch,Samsung,Unboxing Galaxy Watch 5 & Watch 5 Pro! #shorts,2022-08-11T19:00:16Z,UgxwpNcxWMiSYEt89F94AaABAg,This is identical to a Galaxy Watch 4 Unboxing,2022-08-11T21:34:13Z,16
CNET,OTWKTFlfUMA,Watch,Samsung,Unboxing Galaxy Watch 5 & Watch 5 Pro! #shorts,2022-08-11T19:00:16Z,Ugy3eQh-9KOrNChMVid4AaABAg,Battery life on watch 5 pro is the most important part.. look forward to its review,2022-08-13T04:52:32Z,6
CNET,OTWKTFlfUMA,Watch,Samsung,Unboxing Galaxy Watch 5 & Watch 5 Pro! #shorts,2022-08-11T19:00:16Z,UgxiljRzn9dFJDxjXYp4AaABAg,"Still using the Samsung Galaxy watch (the first edition). Been using it for 4 years, still works like new.",2022-08-17T21:36:14Z,5
CNET,OTWKTFlfUMA,Watch,Samsung,Unboxing Galaxy Watch 5 & Watch 5 Pro! #shorts,2022-08-11T19:00:16Z,UgwS-6tbNkD_r5zmpmB4AaABAg,"watch ""classic"" name rings better and more unique, than just making everything that's more expensive ""Pro""",2022-08-12T10:32:12Z,16
CNET,OTWKTFlfUMA,Watch,Samsung,Unboxing Galaxy Watch 5 & Watch 5 Pro! #shorts,2022-08-11T19:00:16Z,Ugxdh5RgBVogbZwwExR4AaABAg,Aint worth the upgrade honestly. Basically a bit longer battery and sapphire glass,2022-08-12T00:59:05Z,18
CNET,OTWKTFlfUMA,Watch,Samsung,Unboxing Galaxy Watch 5 & Watch 5 Pro! #shorts,2022-08-11T19:00:16Z,Ugzbqd02jG0-FG__F2J4AaABAg,I'm really disappointed they removed the hall effects rotating bezel,2022-08-11T20:39:48Z,6
CNET,OTWKTFlfUMA,Watch,Samsung,Unboxing Galaxy Watch 5 & Watch 5 Pro! #shorts,2022-08-11T19:00:16Z,UgzFFKRl6G3GrpfEa2N4AaABAg,Watch 5 looks great on my wrist and i get 30 hr battery life. 44mm watch 5 was too big for and leaves a big gap between my wrist and the strap.   Same navigation in both and i didn't see any issues with navigation on smaller display.,2023-06-15T11:28:34Z,0
CNET,OTWKTFlfUMA,Watch,Samsung,Unboxing Galaxy Watch 5 & Watch 5 Pro! #shorts,2022-08-11T19:00:16Z,UgzaE2EFQREbASxryhZ4AaABAg,love the digital bezel.. way better than the physical one.,2022-10-25T15:56:38Z,0
CNET,OTWKTFlfUMA,Watch,Samsung,Unboxing Galaxy Watch 5 & Watch 5 Pro! #shorts,2022-08-11T19:00:16Z,UgwsNQIMevu0dDj2kQ54AaABAg,No bezel is disappointing,2022-08-13T16:15:25Z,2
CNET,OTWKTFlfUMA,Watch,Samsung,Unboxing Galaxy Watch 5 & Watch 5 Pro! #shorts,2022-08-11T19:00:16Z,UgyeP_u9sKnyEwPqsIh4AaABAg,I like the digital bezel no issues here,2022-08-12T18:54:05Z,1
CNET,OTWKTFlfUMA,Watch,Samsung,Unboxing Galaxy Watch 5 & Watch 5 Pro! #shorts,2022-08-11T19:00:16Z,Ugy2QuRUmq4fFdlK1KZ4AaABAg,Compared to my Frontier they look rather cheap.,2022-08-11T22:19:36Z,5
CNET,OTWKTFlfUMA,Watch,Samsung,Unboxing Galaxy Watch 5 & Watch 5 Pro! #shorts,2022-08-11T19:00:16Z,Ugy60na7HJwD2S6b8zN4AaABAg,That heartrate monitor and ecg is a scam. I wrapped the watch around a pin cushion and detected its heart rate. There were no vibrations mind you because it was kept on a pillow on top of a bed for test purposes.,2022-09-08T05:28:49Z,0
CNET,OTWKTFlfUMA,Watch,Samsung,Unboxing Galaxy Watch 5 & Watch 5 Pro! #shorts,2022-08-11T19:00:16Z,Ugws8jzdLfpzCJiJqC54AaABAg,Thanks for the video,2022-08-13T06:13:53Z,1
CNET,OTWKTFlfUMA,Watch,Samsung,Unboxing Galaxy Watch 5 & Watch 5 Pro! #shorts,2022-08-11T19:00:16Z,UgzYGcvPV0vdEY9g-BJ4AaABAg,"What size is the watch 5 pro band? 22 or 24mm, I would like to upgrade the band to a metal band to give it a more classic look.",2022-08-12T04:32:01Z,0
CNET,OTWKTFlfUMA,Watch,Samsung,Unboxing Galaxy Watch 5 & Watch 5 Pro! #shorts,2022-08-11T19:00:16Z,UgxKSGQVD2urawa_npl4AaABAg,No more rotating bezel is a good thing. Less buttons and a lot less stuff that can break.,2022-08-16T23:31:22Z,0
CNET,OTWKTFlfUMA,Watch,Samsung,Unboxing Galaxy Watch 5 & Watch 5 Pro! #shorts,2022-08-11T19:00:16Z,Ugxp6mCQVhSM4UOehxV4AaABAg,'Fory milimira',2022-09-10T22:31:22Z,0
CNET,OTWKTFlfUMA,Watch,Samsung,Unboxing Galaxy Watch 5 & Watch 5 Pro! #shorts,2022-08-11T19:00:16Z,UgxJcpbLSxAF1_YGI2B4AaABAg,"I had the OG gear watch with bezel then the active 2. I'm okay with the touch screen bezel and feedback I'll say this having had a bezel I love it! Buuutt I swim and even with sweat over a short time can make the bezel get clogged and stuck you have to wash often but even so.

Edit
Just got pro 5 one thing that SUCKS definitely  is you can't wireless charge 😒 it doesn't sit on the plate or anything you have to stress flip the strap and then push it down or use the puck smh",2022-08-24T22:09:56Z,0
CNET,OTWKTFlfUMA,Watch,Samsung,Unboxing Galaxy Watch 5 & Watch 5 Pro! #shorts,2022-08-11T19:00:16Z,UgwW6wMwCtGeTjoI0lZ4AaABAg,Is google assistant available on it yet,2022-08-12T12:47:59Z,1
Marques Brownlee,hOi8s2wkX4A,VR,Apple,Apple Vision Pro is Missing Something...,2024-02-13T01:13:02Z,Ugx0uvxi15PCkjVlTe94AaABAg,Marques giving Marques a reality check was the highlight of this video. Love the self-reflection!,2024-02-17T21:04:14Z,453
